Temp,Humidity,Wind,Soil,Vegetation,Rainfall,Risk
22.8,78,13,1,0,39.0,2
22.8,81,7,2,0,40.5,1
21.8,85,4,0,2,42.5,1
21.0,93,0,1,0,46.5,1
21.0,92,4,2,2,46.0,1
21.3,87,9,0,0,43.5,1
20.8,89,9,1,0,44.5,1
20.8,88,6,0,1,44.0,1
20.8,85,9,0,1,42.5,1
20.4,89,7,2,1,44.5,1
20.8,88,11,2,1,44.0,2
21.2,87,9,1,0,43.5,1
22.0,83,13,0,1,41.5,2
24.1,75,13,2,0,37.5,2
24.1,69,17,1,2,34.5,2
25.2,67,13,0,1,33.5,2
25.7,63,15,0,2,31.5,2
26.9,63,15,2,0,31.5,2
27.3,59,13,2,0,29.5,2
27.8,58,9,2,0,29.0,1
27.4,60,13,1,1,30.0,2
27.0,61,15,2,0,30.5,2
26.3,65,13,2,2,32.5,2
25.7,67,15,1,0,33.5,2
23.1,84,6,1,0,42.0,1
24.2,79,7,0,1,39.5,1
23.9,78,6,2,0,39.0,1
23.9,78,7,2,2,39.0,1
22.6,83,7,1,2,41.5,1
21.8,87,9,2,1,43.5,1
22.2,88,11,1,1,44.0,2
21.5,89,11,1,2,44.5,2
21.3,90,7,2,0,45.0,1
21.7,88,15,0,2,44.0,2
22.5,86,13,1,1,43.0,2
23.9,78,11,2,1,39.0,2
24.5,75,17,0,2,37.5,2
25.8,68,11,0,1,34.0,2
27.3,65,17,0,2,32.5,2
27.4,58,13,0,2,29.0,2
29.1,51,20,2,2,25.5,2
29.6,52,13,2,0,26.0,2
29.8,52,19,2,0,26.0,2
30.0,48,22,2,0,24.0,0
29.9,43,20,0,2,21.5,2
28.4,48,15,0,1,24.0,2
27.7,45,15,1,2,22.5,2
27.2,48,19,0,1,24.0,2
26.8,50,24,0,0,25.0,2
25.7,55,17,1,2,27.5,2
25.0,62,24,2,2,31.0,2
24.4,63,17,2,0,31.5,2
24.1,64,13,2,2,32.0,2
23.5,68,13,2,2,34.0,2
23.4,72,15,2,2,36.0,2
22.9,73,15,1,0,36.5,2
22.3,76,11,1,1,38.0,2
22.5,77,13,2,1,38.5,2
23.2,75,17,0,2,37.5,2
24.1,71,13,0,1,35.5,2
25.6,62,15,0,1,31.0,2
26.0,60,11,1,1,30.0,2
27.1,55,13,0,1,27.5,2
27.1,53,17,1,2,26.5,2
28.2,49,19,2,0,24.5,2
27.6,48,24,0,0,24.0,0
29.2,47,17,0,0,23.5,2
28.9,45,20,2,2,22.5,2
28.0,48,20,2,2,24.0,2
27.2,51,11,0,1,25.5,2
25.5,54,7,0,0,27.0,1
23.9,60,6,0,2,30.0,1
22.0,68,6,0,1,34.0,1
23.3,61,9,0,0,30.5,1
23.1,61,4,1,2,30.5,1
21.3,69,9,0,1,34.5,1
22.3,64,9,0,0,32.0,1
22.0,64,7,1,0,32.0,1
21.8,64,6,2,2,32.0,1
22.1,61,7,2,1,30.5,1
21.3,64,11,2,0,32.0,2
20.2,77,9,1,2,38.5,1
21.8,67,17,1,1,33.5,2
23.1,63,13,2,0,31.5,2
24.7,60,15,2,2,30.0,2
27.2,54,13,2,0,27.0,2
28.3,54,17,0,1,27.0,2
30.1,52,9,1,2,26.0,1
31.2,46,11,0,2,23.0,2
32.0,44,17,1,0,22.0,2
32.8,44,17,1,1,22.0,2
32.5,44,15,0,2,22.0,2
32.5,47,13,2,1,23.5,2
32.2,49,13,1,1,24.5,2
30.8,50,20,0,0,25.0,2
29.2,53,19,0,1,26.5,2
27.5,58,17,1,0,29.0,2
26.5,60,13,2,1,30.0,2
26.2,63,17,1,0,31.5,2
25.7,67,19,1,0,33.5,2
25.1,70,19,2,2,35.0,2
24.2,74,19,0,0,37.0,2
24.4,73,22,0,2,36.5,2
24.3,75,19,2,0,37.5,2
24.1,77,22,0,1,38.5,2
24.6,77,19,0,2,38.5,2
25.9,73,22,2,1,36.5,2
26.5,72,24,2,1,36.0,2
26.9,71,24,0,1,35.5,2
24.8,88,22,1,1,44.0,2
27.9,76,24,0,2,38.0,2
29.7,64,19,2,1,32.0,2
25.2,88,24,1,0,44.0,2
24.9,89,26,1,0,44.5,2
29.0,76,13,1,1,38.0,2
31.1,58,28,1,1,29.0,2
30.1,59,22,1,0,29.5,2
25.0,83,22,1,0,41.5,2
24.2,89,26,1,0,44.5,2
24.3,86,32,2,1,43.0,2
23.9,85,32,1,0,42.5,2
23.9,79,26,0,2,39.5,2
23.1,70,30,1,1,35.0,2
21.7,60,24,1,0,30.0,2
20.7,67,24,1,0,33.5,2
19.6,69,22,1,1,34.5,2
18.7,70,22,1,2,35.0,2
17.7,75,13,2,0,37.5,2
16.6,81,9,0,0,40.5,1
18.0,76,13,1,2,38.0,2
19.0,73,17,1,1,36.5,2
19.7,68,17,2,1,34.0,2
20.0,65,20,0,0,32.5,2
20.8,62,22,0,1,31.0,2
22.1,59,28,1,2,29.5,2
21.9,57,24,1,1,28.5,2
21.4,61,13,1,0,30.5,2
22.5,55,13,0,1,27.5,2
22.6,58,22,2,0,29.0,2
23.0,51,19,1,2,25.5,2
23.0,53,24,1,2,26.5,2
23.0,53,15,2,0,26.5,2
21.6,57,9,2,1,28.5,1
22.1,58,9,1,2,29.0,1
21.7,64,9,2,1,32.0,1
20.1,75,13,1,1,37.5,2
20.6,71,11,0,0,35.5,2
19.6,80,13,0,1,40.0,2
19.3,79,17,2,0,39.5,2
18.9,77,19,2,0,38.5,2
18.2,83,13,0,1,41.5,2
18.5,83,11,0,1,41.5,2
16.6,90,7,2,2,45.0,1
17.9,85,6,0,0,42.5,1
19.6,80,15,0,1,40.0,2
21.2,74,17,2,1,37.0,2
22.8,68,19,1,1,34.0,2
24.1,65,24,2,2,32.5,2
25.3,60,22,1,2,30.0,2
26.5,53,17,1,1,26.5,2
27.7,48,20,0,1,24.0,2
27.6,44,20,0,1,22.0,2
28.7,40,24,2,2,20.0,0
27.4,43,17,2,2,21.5,2
27.8,40,15,0,1,20.0,2
27.0,44,15,0,2,22.0,2
26.3,49,13,1,1,24.5,2
25.8,47,17,0,2,23.5,2
21.2,68,22,2,1,34.0,2
20.2,80,0,0,2,40.0,1
20.2,84,9,0,1,42.0,1
19.3,92,7,0,2,46.0,1
18.7,95,7,2,0,47.5,1
18.3,96,4,0,1,48.0,1
17.4,98,4,1,1,49.0,1
17.2,98,4,1,0,49.0,1
16.8,99,0,2,2,49.5,1
18.1,95,0,2,2,47.5,1
19.3,89,6,0,2,44.5,1
21.1,80,0,0,0,40.0,1
22.5,69,4,2,2,34.5,1
24.1,61,9,1,1,30.5,1
24.8,55,4,1,1,27.5,1
26.4,40,0,2,2,20.0,1
27.4,44,4,2,1,22.0,1
28.0,47,11,1,1,23.5,2
28.3,43,7,1,0,21.5,1
28.0,48,9,1,0,24.0,1
24.8,62,19,0,0,31.0,2
25.1,60,9,1,0,30.0,1
25.1,61,7,1,1,30.5,1
24.3,65,11,2,1,32.5,2
23.0,73,6,1,2,36.5,1
23.5,67,4,1,2,33.5,1
23.1,69,6,0,2,34.5,1
22.8,73,9,0,0,36.5,1
22.8,68,11,0,0,34.0,2
22.4,70,4,2,0,35.0,1
21.8,76,9,2,1,38.0,1
21.4,78,11,0,1,39.0,2
21.1,77,13,0,0,38.5,2
20.9,78,15,1,0,39.0,2
20.7,81,13,1,2,40.5,2
21.1,80,19,1,1,40.0,2
21.7,77,22,0,1,38.5,2
21.7,75,17,1,0,37.5,2
23.2,69,13,1,1,34.5,2
24.2,67,17,0,0,33.5,2
23.6,68,19,1,1,34.0,2
24.0,68,20,0,0,34.0,2
23.7,66,17,2,0,33.0,2
22.3,80,19,2,1,40.0,2
21.3,85,17,1,1,42.5,2
20.4,89,20,2,2,44.5,2
20.2,88,13,2,1,44.0,2
20.2,86,15,0,1,43.0,2
19.9,86,19,0,1,43.0,2
20.1,82,19,1,2,41.0,2
19.8,84,20,0,1,42.0,2
19.5,85,17,1,1,42.5,2
19.3,85,19,1,1,42.5,2
20.1,82,13,0,0,41.0,2
19.7,86,13,1,0,43.0,2
19.3,90,9,2,1,45.0,1
19.0,92,19,2,2,46.0,2
19.0,92,9,2,2,46.0,1
19.7,91,7,0,2,45.5,1
20.8,89,9,2,1,44.5,1
20.2,91,13,1,1,45.5,2
20.2,90,11,1,2,45.0,2
19.9,92,15,1,0,46.0,2
20.8,88,17,0,0,44.0,2
21.3,88,19,2,0,44.0,2
21.7,86,19,0,2,43.0,2
21.0,91,20,1,2,45.5,2
20.7,90,20,2,0,45.0,2
20.6,91,20,2,2,45.5,2
20.0,93,22,2,2,46.5,2
19.6,93,24,0,0,46.5,2
19.1,93,17,2,2,46.5,2
18.5,95,22,0,1,47.5,2
18.2,95,20,2,2,47.5,2
18.0,95,19,1,1,47.5,2
17.9,94,20,0,1,47.0,2
17.5,95,19,2,0,47.5,2
17.6,95,19,0,0,47.5,2
17.5,95,22,2,2,47.5,2
17.2,97,24,1,2,48.5,2
17.2,97,22,1,1,48.5,2
17.4,96,20,1,0,48.0,2
18.4,93,17,2,0,46.5,2
19.4,90,15,0,2,45.0,2
20.4,86,15,0,1,43.0,2
22.3,82,11,1,1,41.0,2
23.9,78,13,1,0,39.0,2
26.1,72,9,1,2,36.0,1
26.9,66,15,2,2,33.0,2
27.3,65,17,0,2,32.5,2
27.5,63,19,2,2,31.5,2
26.8,68,9,1,0,34.0,1
20.2,96,32,1,0,48.0,2
19.6,95,19,2,2,47.5,2
20.4,89,11,1,2,44.5,2
19.9,94,13,0,0,47.0,2
20.0,91,9,1,1,45.5,1
20.0,92,9,0,0,46.0,1
20.0,93,9,1,2,46.5,1
20.1,93,4,2,2,46.5,1
19.7,97,6,1,1,48.5,1
19.7,96,4,1,0,48.0,1
19.5,97,0,2,2,48.5,1
19.5,96,4,1,2,48.0,1
19.6,95,4,2,0,47.5,1
19.8,95,9,2,1,47.5,1
20.5,91,7,0,2,45.5,1
21.6,79,15,1,1,39.5,2
22.3,70,19,1,1,35.0,2
22.9,68,17,1,0,34.0,2
24.0,67,13,0,2,33.5,2
24.4,63,17,1,0,31.5,2
25.4,60,13,0,2,30.0,2
26.4,56,13,0,2,28.0,2
26.2,57,15,1,0,28.5,2
26.7,55,17,1,0,27.5,2
26.0,57,17,2,0,28.5,2
23.2,75,15,0,2,37.5,2
23.2,72,15,0,2,36.0,2
22.9,72,13,0,1,36.0,2
22.3,76,11,0,1,38.0,2
21.8,78,17,0,1,39.0,2
21.8,78,19,2,2,39.0,2
21.3,78,22,2,2,39.0,2
20.9,81,15,0,1,40.5,2
20.4,84,13,1,2,42.0,2
20.2,87,9,1,1,43.5,1
19.5,87,9,1,1,43.5,1
19.5,88,13,1,1,44.0,2
19.7,88,13,0,0,44.0,2
19.9,86,19,1,2,43.0,2
20.9,83,13,1,2,41.5,2
21.9,79,15,0,1,39.5,2
22.4,75,22,1,2,37.5,2
22.5,75,20,1,1,37.5,2
23.8,67,17,1,1,33.5,2
25.2,64,20,1,2,32.0,2
25.1,62,19,2,0,31.0,2
25.4,61,13,2,1,30.5,2
25.2,61,19,2,0,30.5,2
24.5,67,11,1,2,33.5,2
24.6,62,11,1,1,31.0,2
24.4,65,7,0,2,32.5,1
23.2,71,7,1,0,35.5,1
22.4,75,6,0,2,37.5,1
22.2,76,9,1,1,38.0,1
21.7,76,9,2,0,38.0,1
21.2,79,7,1,1,39.5,1
21.1,81,9,1,2,40.5,1
20.9,85,11,2,2,42.5,2
20.7,82,11,1,0,41.0,2
19.5,88,6,1,1,44.0,1
19.8,86,7,1,0,43.0,1
20.9,79,9,1,1,39.5,1
21.0,76,13,0,1,38.0,2
21.9,74,9,1,0,37.0,1
21.9,78,11,2,2,39.0,2
21.9,79,15,0,0,39.5,2
21.9,80,15,1,0,40.0,2
22.6,78,9,0,0,39.0,1
23.7,76,15,1,1,38.0,2
24.2,71,13,1,0,35.5,2
25.7,64,15,1,0,32.0,2
24.5,64,7,1,2,32.0,1
24.9,62,7,0,0,31.0,1
24.5,63,6,1,2,31.5,1
24.3,65,0,1,2,32.5,1
23.3,71,6,1,2,35.5,1
23.0,76,6,0,1,38.0,1
22.2,76,4,0,1,38.0,1
21.7,79,4,2,1,39.5,1
21.4,78,4,1,2,39.0,1
21.2,82,20,2,2,41.0,2
19.5,95,9,2,1,47.5,1
19.1,93,9,0,2,46.5,1
18.8,93,4,2,2,46.5,1
18.9,92,4,2,1,46.0,1
19.3,89,0,1,1,44.5,1
18.8,93,0,2,2,46.5,1
20.1,89,0,2,1,44.5,1
21.0,85,11,0,0,42.5,2
21.5,82,13,2,2,41.0,2
21.6,81,9,0,0,40.5,1
23.7,70,7,1,2,35.0,1
25.3,64,9,0,1,32.0,1
25.2,59,15,2,0,29.5,2
25.7,62,15,2,1,31.0,2
25.7,56,17,1,2,28.0,2
25.6,54,13,0,1,27.0,2
24.9,58,13,2,0,29.0,2
22.5,67,7,1,0,33.5,1
21.7,70,6,2,1,35.0,1
20.4,75,6,0,2,37.5,1
19.9,78,7,0,2,39.0,1
20.6,77,0,2,1,38.5,1
18.9,84,9,1,2,42.0,1
18.5,85,9,1,1,42.5,1
17.8,88,6,1,0,44.0,1
17.4,89,6,1,0,44.5,1
16.7,91,6,2,1,45.5,1
16.6,92,0,1,2,46.0,1
18.2,85,0,1,0,42.5,1
19.3,85,9,1,1,42.5,1
20.5,81,7,0,1,40.5,1
21.7,79,0,2,2,39.5,1
23.8,69,0,1,1,34.5,1
23.8,67,7,1,2,33.5,1
24.9,60,6,0,0,30.0,1
25.8,59,11,1,2,29.5,2
25.9,53,17,1,2,26.5,2
26.9,50,13,2,2,25.0,2
27.0,41,7,0,2,20.5,1
26.4,49,9,0,2,24.5,1
24.9,52,7,0,1,26.0,1
23.7,54,4,1,0,27.0,1
23.5,60,6,0,2,30.0,1
21.6,77,6,1,2,38.5,1
22.0,76,4,2,0,38.0,1
22.3,75,9,2,1,37.5,1
21.9,74,7,1,2,37.0,1
21.1,79,11,0,2,39.5,2
18.9,86,4,2,0,43.0,1
18.7,86,0,1,2,43.0,1
18.2,88,11,0,2,44.0,2
17.6,86,7,2,0,43.0,1
18.2,81,11,1,1,40.5,2
19.5,80,15,1,2,40.0,2
21.1,79,17,1,0,39.5,2
21.4,76,17,1,1,38.0,2
21.8,74,13,0,1,37.0,2
23.5,70,11,1,1,35.0,2
22.7,80,15,1,1,40.0,2
24.1,74,20,1,1,37.0,2
24.8,68,24,1,1,34.0,2
24.9,57,30,2,1,28.5,2
24.3,55,28,1,2,27.5,2
24.8,57,30,2,0,28.5,2
23.9,62,24,0,0,31.0,2
23.4,64,17,0,2,32.0,2
22.4,66,13,2,1,33.0,2
21.7,65,9,1,1,32.5,1
21.1,65,13,2,1,32.5,2
18.6,70,13,2,1,35.0,2
18.1,64,11,2,0,32.0,2
17.7,66,9,1,2,33.0,1
15.3,76,7,1,0,38.0,1
15.7,75,7,2,1,37.5,1
14.8,77,11,0,0,38.5,2
14.8,78,13,2,1,39.0,2
15.1,82,17,0,2,41.0,2
15.6,80,20,0,1,40.0,2
17.1,75,17,1,1,37.5,2
18.0,67,19,0,1,33.5,2
18.3,65,17,2,2,32.5,2
19.0,59,19,2,1,29.5,2
21.0,53,22,1,2,26.5,2
21.2,50,20,0,2,25.0,2
20.1,53,17,2,0,26.5,2
22.0,44,20,0,0,22.0,2
21.3,42,22,0,2,21.0,0
21.3,43,13,1,2,21.5,2
20.8,40,15,2,0,20.0,2
18.4,49,11,2,1,24.5,2
18.6,50,7,2,1,25.0,1
15.9,62,6,0,0,31.0,1
15.2,66,6,1,2,33.0,1
16.6,66,0,2,1,33.0,1
16.0,75,9,1,1,37.5,1
16.6,65,13,1,2,32.5,2
16.3,72,13,1,1,36.0,2
15.8,74,11,0,0,37.0,2
13.3,85,7,0,2,42.5,1
12.8,89,9,1,0,44.5,1
15.2,82,15,1,2,41.0,2
16.5,78,13,0,0,39.0,2
17.5,76,15,2,1,38.0,2
19.4,72,11,1,0,36.0,2
20.6,68,9,0,0,34.0,1
22.5,58,15,1,1,29.0,2
23.3,51,15,2,0,25.5,2
23.3,47,13,2,2,23.5,2
24.5,42,15,1,0,21.0,2
23.5,46,17,2,2,23.0,2
23.5,45,13,1,2,22.5,2
23.7,44,13,2,2,22.0,2
22.1,54,9,0,0,27.0,1
20.7,56,11,1,2,28.0,2
19.5,62,6,1,1,31.0,1
16.7,75,4,0,1,37.5,1
17.6,68,0,2,2,34.0,1
16.8,71,0,0,2,35.5,1
15.4,80,0,2,0,40.0,1
16.5,83,0,2,1,41.5,1
15.3,89,0,1,2,44.5,1
15.6,86,0,0,0,43.0,1
15.3,87,0,0,1,43.5,1
14.5,93,0,0,0,46.5,1
16.0,81,6,0,0,40.5,1
17.8,76,7,2,0,38.0,1
19.0,75,11,1,1,37.5,2
20.2,67,11,1,0,33.5,2
21.6,63,17,0,1,31.5,2
23.1,63,13,1,1,31.5,2
24.8,49,17,1,2,24.5,2
24.6,49,17,2,1,24.5,2
25.2,43,11,2,1,21.5,2
24.6,41,15,1,1,20.5,2
24.4,41,13,0,0,20.5,2
23.8,43,13,0,1,21.5,2
22.5,45,17,2,2,22.5,2
20.1,49,9,1,2,24.5,1
18.4,56,9,1,1,28.0,1
18.2,58,7,1,2,29.0,1
18.5,58,7,2,1,29.0,1
16.6,69,6,2,2,34.5,1
16.5,67,4,1,1,33.5,1
15.0,76,4,0,0,38.0,1
15.9,73,0,0,0,36.5,1
15.9,74,0,2,0,37.0,1
16.1,72,6,0,2,36.0,1
15.0,73,0,0,2,36.5,1
14.6,78,7,1,0,39.0,1
17.2,74,6,1,2,37.0,1
19.3,62,7,0,0,31.0,1
20.4,48,13,2,1,24.0,2
21.8,50,13,1,0,25.0,2
21.1,48,11,0,1,24.0,2
23.7,43,17,1,1,21.5,2
23.2,44,22,1,1,22.0,0
22.6,48,15,0,2,24.0,2
23.4,47,19,0,2,23.5,2
23.1,49,17,2,2,24.5,2
22.6,48,19,0,0,24.0,2
22.4,48,13,1,0,24.0,2
22.1,52,7,2,1,26.0,1
21.5,50,6,0,2,25.0,1
19.2,67,20,1,1,33.5,2
18.5,72,6,2,1,36.0,1
18.1,75,4,2,2,37.5,1
19.0,76,13,2,2,38.0,2
18.6,78,15,1,1,39.0,2
18.8,73,11,1,0,36.5,2
18.8,65,13,2,2,32.5,2
18.6,66,9,1,0,33.0,1
18.0,70,7,2,0,35.0,1
17.6,72,6,2,1,36.0,1
18.9,65,15,1,1,32.5,2
19.9,59,15,1,2,29.5,2
21.1,59,15,2,1,29.5,2
22.0,61,17,1,0,30.5,2
23.2,56,24,0,1,28.0,2
24.4,49,24,2,1,24.5,0
25.8,44,24,2,1,22.0,0
25.5,42,19,1,2,21.0,2
25.7,39,20,1,1,19.5,2
25.6,39,28,1,2,19.5,0
25.4,40,15,0,1,20.0,2
25.1,40,11,1,2,20.0,2
23.9,49,9,2,0,24.5,1
23.3,58,13,1,0,29.0,2
22.5,59,15,1,2,29.5,2
21.9,61,17,2,2,30.5,2
21.5,57,19,2,2,28.5,2
20.7,57,11,0,1,28.5,2
20.2,63,13,1,0,31.5,2
19.3,67,13,0,1,33.5,2
18.9,68,13,2,2,34.0,2
18.9,71,15,2,2,35.5,2
18.5,77,15,2,1,38.5,2
19.1,78,24,2,1,39.0,2
20.3,76,19,2,2,38.0,2
21.8,69,22,0,0,34.5,2
22.9,69,24,1,2,34.5,2
23.9,58,22,2,0,29.0,2
26.0,54,24,1,2,27.0,2
26.5,51,28,2,1,25.5,2
27.0,50,26,0,2,25.0,2
25.0,55,13,0,2,27.5,2
25.8,55,19,0,2,27.5,2
25.6,54,22,0,1,27.0,2
25.9,53,17,1,1,26.5,2
25.0,57,11,0,0,28.5,2
22.6,65,9,0,2,32.5,1
21.8,70,7,0,0,35.0,1
22.9,68,7,2,2,34.0,1
20.5,77,6,0,1,38.5,1
21.8,73,6,1,2,36.5,1
19.1,83,4,2,1,41.5,1
19.2,80,13,1,2,40.0,2
20.4,60,9,2,1,30.0,1
19.6,63,13,1,0,31.5,2
19.0,66,13,1,2,33.0,2
16.4,84,6,1,0,42.0,1
16.6,79,11,2,0,39.5,2
18.5,68,11,1,2,34.0,2
20.7,61,7,1,0,30.5,1
22.1,57,9,2,2,28.5,1
24.2,51,13,1,1,25.5,2
25.4,47,0,2,0,23.5,1
26.5,46,6,0,1,23.0,1
27.3,45,4,1,0,22.5,1
27.7,42,11,2,1,21.0,2
27.7,39,9,0,1,19.5,1
27.9,41,11,1,1,20.5,2
27.3,43,6,0,1,21.5,1
25.8,49,6,1,1,24.5,1
26.1,45,11,2,1,22.5,2
25.9,45,13,0,0,22.5,2
24.9,48,7,0,2,24.0,1
23.0,58,11,0,1,29.0,2
22.4,58,13,0,1,29.0,2
22.1,60,9,1,0,30.0,1
21.6,62,11,2,1,31.0,2
20.9,63,6,0,2,31.5,1
20.9,65,6,2,1,32.5,1
20.8,66,11,1,0,33.0,2
20.4,69,4,2,0,34.5,1
20.2,72,6,2,0,36.0,1
21.5,70,6,1,2,35.0,1
21.9,71,4,0,2,35.5,1
24.8,61,6,1,2,30.5,1
26.4,55,7,0,1,27.5,1
27.1,54,7,1,1,27.0,1
29.1,49,7,2,0,24.5,1
30.1,45,11,0,0,22.5,2
30.8,40,7,1,2,20.0,1
31.1,38,9,1,2,19.0,1
31.1,42,13,1,1,21.0,2
30.2,45,11,0,1,22.5,2
28.9,47,13,2,1,23.5,2
27.0,52,9,1,2,26.0,1
26.5,55,13,1,0,27.5,2
25.3,60,11,2,2,30.0,2
23.9,67,9,2,0,33.5,1
24.0,69,9,2,0,34.5,1
22.1,78,11,2,2,39.0,2
22.4,78,6,1,0,39.0,1
23.4,67,7,1,1,33.5,1
23.5,66,15,0,1,33.0,2
23.2,68,7,1,1,34.0,1
21.2,76,6,1,0,38.0,1
20.9,79,0,2,0,39.5,1
22.9,70,9,0,0,35.0,1
24.2,65,15,2,2,32.5,2
24.7,64,11,1,0,32.0,2
26.3,59,15,1,2,29.5,2
27.9,53,20,1,0,26.5,2
28.9,49,17,0,1,24.5,2
29.7,46,13,2,1,23.0,2
30.2,41,17,0,2,20.5,2
30.1,42,13,1,0,21.0,2
30.4,42,11,1,1,21.0,2
29.5,46,4,2,1,23.0,1
28.5,44,11,2,1,22.0,2
27.2,47,15,2,2,23.5,2
25.7,54,11,2,2,27.0,2
24.8,58,9,1,1,29.0,1
23.9,65,15,0,1,32.5,2
24.3,66,15,2,0,33.0,2
24.3,63,15,2,2,31.5,2
23.2,68,11,2,2,34.0,2
22.3,68,11,1,2,34.0,2
21.8,69,11,1,1,34.5,2
22.4,66,13,2,1,33.0,2
21.4,70,15,1,2,35.0,2
22.0,71,13,0,1,35.5,2
23.1,68,13,1,1,34.0,2
24.7,61,17,1,0,30.5,2
25.6,61,19,2,1,30.5,2
26.0,61,22,0,0,30.5,2
26.2,61,17,1,2,30.5,2
27.1,59,20,2,2,29.5,2
26.7,60,20,0,0,30.0,2
26.4,61,17,2,1,30.5,2
26.0,62,15,2,2,31.0,2
23.6,81,13,1,1,40.5,2
22.4,89,13,1,2,44.5,2
22.8,86,7,0,1,43.0,1
22.6,87,7,0,1,43.5,1
22.8,85,13,0,1,42.5,2
21.8,93,11,2,0,46.5,2
22.3,88,15,1,0,44.0,2
22.5,81,22,1,2,40.5,2
21.8,85,26,2,1,42.5,2
21.5,87,15,2,0,43.5,2
21.3,88,15,0,0,44.0,2
21.1,89,13,1,1,44.5,2
20.9,91,11,2,1,45.5,2
20.0,94,13,2,1,47.0,2
20.3,94,15,0,1,47.0,2
21.4,89,15,0,2,44.5,2
21.3,86,15,0,0,43.0,2
22.7,69,24,0,2,34.5,2
23.8,60,15,1,2,30.0,2
22.6,63,13,1,2,31.5,2
25.2,50,22,0,0,25.0,2
25.4,44,30,1,2,22.0,0
24.2,41,30,1,0,20.5,0
23.2,40,28,2,2,20.0,0
22.4,42,24,1,0,21.0,0
21.5,41,22,1,2,20.5,0
20.0,44,20,0,2,22.0,2
19.3,46,17,0,2,23.0,2
16.9,52,15,0,2,26.0,2
14.9,60,7,2,1,30.0,1
13.9,65,9,2,2,32.5,1
14.1,70,7,0,2,35.0,1
12.0,78,7,2,0,39.0,1
11.5,79,9,2,2,39.5,1
13.4,73,11,1,0,36.5,2
11.0,80,9,1,0,40.0,1
10.5,82,7,1,0,41.0,1
10.5,84,7,0,2,42.0,1
12.0,81,9,0,1,40.5,1
16.0,59,19,0,2,29.5,2
18.0,50,20,2,0,25.0,2
19.6,47,22,1,0,23.5,0
20.7,44,20,1,0,22.0,2
21.9,42,22,0,0,21.0,0
22.6,40,26,0,1,20.0,0
23.5,37,32,0,1,18.5,0
24.7,35,20,0,2,17.5,2
24.2,36,32,0,1,18.0,0
24.2,36,24,0,0,18.0,0
23.5,36,26,0,1,18.0,0
22.5,36,19,1,2,18.0,2
21.7,38,15,2,2,19.0,2
19.7,44,9,2,1,22.0,1
19.7,45,15,1,1,22.5,2
19.5,50,22,1,0,25.0,2
18.3,58,20,2,0,29.0,2
17.5,64,19,0,0,32.0,2
17.0,70,11,2,2,35.0,2
15.4,81,11,1,2,40.5,2
16.2,75,17,2,1,37.5,2
15.1,81,15,0,0,40.5,2
15.5,78,20,1,1,39.0,2
16.3,75,26,1,1,37.5,2
16.8,72,20,2,2,36.0,2
17.9,71,24,1,0,35.5,2
19.6,67,32,2,1,33.5,2
21.8,58,26,2,2,29.0,2
23.1,57,33,1,0,28.5,2
25.0,55,32,1,0,27.5,2
26.7,54,37,2,0,27.0,2
27.8,50,26,1,2,25.0,2
28.5,50,35,1,0,25.0,2
27.8,49,33,0,1,24.5,0
27.4,51,41,1,2,25.5,2
26.6,53,35,2,0,26.5,2
25.5,57,43,2,2,28.5,2
24.5,56,39,1,2,28.0,2
24.5,58,44,0,2,29.0,2
24.2,58,41,1,0,29.0,2
23.7,60,37,1,2,30.0,2
23.4,57,33,0,2,28.5,2
23.5,56,35,1,2,28.0,2
23.2,56,35,2,1,28.0,2
22.8,52,28,0,1,26.0,2
22.8,54,28,0,0,27.0,2
22.6,61,28,2,0,30.5,2
22.5,67,30,1,0,33.5,2
22.6,68,32,1,2,34.0,2
22.9,65,37,0,0,32.5,2
21.8,75,35,2,1,37.5,2
19.7,89,20,0,2,44.5,2
21.1,86,26,1,2,43.0,2
22.8,77,20,1,0,38.5,2
24.0,70,22,2,2,35.0,2
24.1,70,22,0,2,35.0,2
25.6,65,30,0,1,32.5,2
24.8,68,20,1,1,34.0,2
25.0,67,17,2,2,33.5,2
24.2,71,13,1,0,35.5,2
23.1,77,9,2,1,38.5,1
22.3,82,11,1,2,41.0,2
21.6,85,11,1,0,42.5,2
21.7,74,20,2,1,37.0,2
20.8,61,11,1,0,30.5,2
19.6,66,11,2,2,33.0,2
19.1,66,4,0,0,33.0,1
19.1,66,9,2,0,33.0,1
17.7,73,11,2,0,36.5,2
16.3,80,11,1,1,40.0,2
16.0,82,13,1,2,41.0,2
16.2,79,13,1,2,39.5,2
17.8,63,24,2,2,31.5,2
18.6,55,20,1,1,27.5,2
20.4,47,15,1,2,23.5,2
22.0,42,20,0,1,21.0,2
22.7,34,15,0,2,17.0,2
23.2,35,13,2,1,17.5,2
23.6,34,6,2,1,17.0,1
23.5,34,7,0,2,17.0,1
24.3,34,7,2,0,17.0,1
24.2,33,4,2,1,16.5,1
24.0,33,7,0,1,16.5,1
22.7,40,9,0,2,20.0,1
20.9,44,6,2,2,22.0,1
18.8,56,11,2,1,28.0,2
18.5,49,7,1,2,24.5,1
17.5,58,6,2,2,29.0,1
17.0,60,7,1,0,30.0,1
16.1,63,4,0,1,31.5,1
14.0,73,4,0,1,36.5,1
13.5,77,4,0,2,38.5,1
13.0,79,0,0,1,39.5,1
